State,Suburb_Name,incident_count,eo,forecast,forecastaccuracy,risk,top_mechanism_1,top_mechanism_2,count_mechanism_1,count_mechanism_2,mechanism_per_1,mechanism_per_2,updated_on
New South Wales,Cooyal,86,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,35,0,0,2021-07-18 08:36:47.865692+00:611
New South Wales,Copacabana,120,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,22,0,0,2021-07-18 08:36:47.865692+00:612
New South Wales,Copmanhurst,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,40,0,0,2021-07-18 08:36:47.865692+00:613
New South Wales,Coraki,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,40,0,0,2021-07-18 08:36:47.865692+00:614
New South Wales,Coralville,150,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",52,18,0,0,2021-07-18 08:36:47.865692+00:615
New South Wales,Coramba,108,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,20,0,0,2021-07-18 08:36:47.865692+00:616
New South Wales,Corbie Hill,116,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,24,0,0,2021-07-18 08:36:47.865692+00:617
New South Wales,Cordeaux Heights,87,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,33,0,0,2021-07-18 08:36:47.865692+00:618
New South Wales,Coreen,153,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,25,0,0,2021-07-18 08:36:47.865692+00:619
New South Wales,Corindi Beach,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,13,0,0,2021-07-18 08:36:47.865692+00:620
New South Wales,Corlette,146,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,12,0,0,2021-07-18 08:36:47.865692+00:621
New South Wales,Corndale ,116,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",74,40,0,0,2021-07-18 08:36:47.865692+00:622
New South Wales,Corowa,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,21,0,0,2021-07-18 08:36:47.865692+00:623
New South Wales,Corrimal,112,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,10,0,0,2021-07-18 08:36:47.865692+00:624
New South Wales,Cottage Point,136,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,35,0,0,2021-07-18 08:36:47.865692+00:625
New South Wales,Courabyra,105,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,28,0,0,2021-07-18 08:36:47.865692+00:626
New South Wales,Couridjah,156,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,24,0,0,2021-07-18 08:36:47.865692+00:627
New South Wales,Coutts Crossing,92,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,11,0,0,2021-07-18 08:36:47.865692+00:628
New South Wales,Cowan,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",50,16,0,0,2021-07-18 08:36:47.865692+00:629
New South Wales,Cowra,131,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,21,0,0,2021-07-18 08:36:47.865692+00:630
New South Wales,Coxs Creek,156,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,11,0,0,2021-07-18 08:36:47.865692+00:631
New South Wales,Crabbes Creek,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",80,36,0,0,2021-07-18 08:36:47.865692+00:632
New South Wales,Cranebrook,100,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,25,0,0,2021-07-18 08:36:47.865692+00:633
New South Wales,Crangan Bay,159,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,18,0,0,2021-07-18 08:36:47.865692+00:634
New South Wales,Craven,142,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",62,33,0,0,2021-07-18 08:36:47.865692+00:635
New South Wales,Cremorne ,105,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,32,0,0,2021-07-18 08:36:47.865692+00:636
New South Wales,Cremorne Point,118,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,37,0,0,2021-07-18 08:36:47.865692+00:637
New South Wales,Crescent Head,134,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,29,0,0,2021-07-18 08:36:47.865692+00:638
New South Wales,Crestwood,121,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,31,0,0,2021-07-18 08:36:47.865692+00:639
New South Wales,Cringila,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,33,0,0,2021-07-18 08:36:47.865692+00:640
New South Wales,Cromer ,139,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,13,0,0,2021-07-18 08:36:47.865692+00:641
New South Wales,Cronulla,112,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,39,0,0,2021-07-18 08:36:47.865692+00:642
New South Wales,Crookwell,129,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,37,0,0,2021-07-18 08:36:47.865692+00:643
New South Wales,Crosslands,140,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,15,0,0,2021-07-18 08:36:47.865692+00:644
New South Wales,Croudace Bay,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,13,0,0,2021-07-18 08:36:47.865692+00:645
New South Wales,Crowdy Bay National Park,108,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,14,0,0,2021-07-18 08:36:47.865692+00:646
New South Wales,Crowdy Head,108,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",84,38,0,0,2021-07-18 08:36:47.865692+00:647
New South Wales,Crows Nest ,100,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,13,0,0,2021-07-18 08:36:47.865692+00:648
New South Wales,Croydon ,136,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",71,20,0,0,2021-07-18 08:36:47.865692+00:649
New South Wales,Croydon Park ,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,23,0,0,2021-07-18 08:36:47.865692+00:650
New South Wales,Crystal Creek ,155,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,23,0,0,2021-07-18 08:36:47.865692+00:651
New South Wales,Cudal,100,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,16,0,0,2021-07-18 08:36:47.865692+00:652
New South Wales,Cudgen,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",78,33,0,0,2021-07-18 08:36:47.865692+00:653
New South Wales,Cudgera Creek,145,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",84,21,0,0,2021-07-18 08:36:47.865692+00:654
New South Wales,Cudmirrah,100,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,28,0,0,2021-07-18 08:36:47.865692+00:655
New South Wales,Culburra Beach,108,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",80,29,0,0,2021-07-18 08:36:47.865692+00:656
New South Wales,Culcairn,90,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,32,0,0,2021-07-18 08:36:47.865692+00:657
New South Wales,Cullen Bullen,150,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",83,29,0,0,2021-07-18 08:36:47.865692+00:658
New South Wales,Cumbalum,140,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,16,0,0,2021-07-18 08:36:47.865692+00:659
New South Wales,Cumberland Reach,123,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,17,0,0,2021-07-18 08:36:47.865692+00:660
New South Wales,Cumboogle,111,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,39,0,0,2021-07-18 08:36:47.865692+00:661
New South Wales,Cumborah,130,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,35,0,0,2021-07-18 08:36:47.865692+00:662
New South Wales,Cumnock,130,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,29,0,0,2021-07-18 08:36:47.865692+00:663
New South Wales,Cundletown,92,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",50,24,0,0,2021-07-18 08:36:47.865692+00:664
New South Wales,Cunjurong Point,91,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",83,32,0,0,2021-07-18 08:36:47.865692+00:665
New South Wales,Curl Curl,89,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,19,0,0,2021-07-18 08:36:47.865692+00:666
New South Wales,Curlewis ,122,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,38,0,0,2021-07-18 08:36:47.865692+00:667
New South Wales,Curlwaa,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,12,0,0,2021-07-18 08:36:47.865692+00:668
New South Wales,Currabubula,106,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,14,0,0,2021-07-18 08:36:47.865692+00:669
New South Wales,Curramore ,133,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,18,0,0,2021-07-18 08:36:47.865692+00:670
New South Wales,Currans Hill,147,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,31,0,0,2021-07-18 08:36:47.865692+00:671
New South Wales,Currarong,114,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",66,31,0,0,2021-07-18 08:36:47.865692+00:672
New South Wales,Currawarna,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,33,0,0,2021-07-18 08:36:47.865692+00:673
New South Wales,Daceyville,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,14,0,0,2021-07-18 08:36:47.865692+00:674
New South Wales,Daleys Point,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",84,35,0,0,2021-07-18 08:36:47.865692+00:675
New South Wales,Dalgety,123,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,21,0,0,2021-07-18 08:36:47.865692+00:676
New South Wales,Dalmeny,110,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",66,21,0,0,2021-07-18 08:36:47.865692+00:677
New South Wales,Dalton,139,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,14,0,0,2021-07-18 08:36:47.865692+00:678
New South Wales,Dalwood ,141,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,37,0,0,2021-07-18 08:36:47.865692+00:679
New South Wales,Dandry,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",74,35,0,0,2021-07-18 08:36:47.865692+00:680
New South Wales,Dangar Island,110,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,13,0,0,2021-07-18 08:36:47.865692+00:681
New South Wales,Dapto,125,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,28,0,0,2021-07-18 08:36:47.865692+00:682
New South Wales,Darawank,156,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,21,0,0,2021-07-18 08:36:47.865692+00:683
New South Wales,Darbys Falls,121,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,28,0,0,2021-07-18 08:36:47.865692+00:684
New South Wales,Dareton,89,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,16,0,0,2021-07-18 08:36:47.865692+00:685
New South Wales,Dargan,140,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,34,0,0,2021-07-18 08:36:47.865692+00:686
New South Wales,Darkes Forest,149,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,26,0,0,2021-07-18 08:36:47.865692+00:687
New South Wales,Darkwood,108,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,23,0,0,2021-07-18 08:36:47.865692+00:688
New South Wales,Darling Point,99,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,39,0,0,2021-07-18 08:36:47.865692+00:689
New South Wales,Darlinghurst,139,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,16,0,0,2021-07-18 08:36:47.865692+00:690
New South Wales,Darlington ,159,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,28,0,0,2021-07-18 08:36:47.865692+00:691
New South Wales,Darlington ,148,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,29,0,0,2021-07-18 08:36:47.865692+00:692
New South Wales,Darlington Point,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,13,0,0,2021-07-18 08:36:47.865692+00:693
New South Wales,Daruka,122,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,13,0,0,2021-07-18 08:36:47.865692+00:694
New South Wales,Davidson,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",84,17,0,0,2021-07-18 08:36:47.865692+00:695
New South Wales,Davistown,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,35,0,0,2021-07-18 08:36:47.865692+00:696
New South Wales,Dawes Point,160,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",80,11,0,0,2021-07-18 08:36:47.865692+00:697
New South Wales,Dean Park,92,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,12,0,0,2021-07-18 08:36:47.865692+00:698
New South Wales,Dee Why,105,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,23,0,0,2021-07-18 08:36:47.865692+00:699
New South Wales,Deepwater ,118,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",78,31,0,0,2021-07-18 08:36:47.865692+00:700
New South Wales,Deer Vale,148,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,23,0,0,2021-07-18 08:36:47.865692+00:701
New South Wales,Delegate,109,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,34,0,0,2021-07-18 08:36:47.865692+00:702
New South Wales,Delroy Heights,118,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",62,12,0,0,2021-07-18 08:36:47.865692+00:703
New South Wales,Delungra,96,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,24,0,0,2021-07-18 08:36:47.865692+00:704
New South Wales,Denham Court,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,40,0,0,2021-07-18 08:36:47.865692+00:705
New South Wales,Denhams Beach,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,40,0,0,2021-07-18 08:36:47.865692+00:706
New South Wales,Deniliquin,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",58,25,0,0,2021-07-18 08:36:47.865692+00:707
New South Wales,Denistone,125,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,27,0,0,2021-07-18 08:36:47.865692+00:708
New South Wales,Denistone East,101,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",78,26,0,0,2021-07-18 08:36:47.865692+00:709
New South Wales,Denistone West,101,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,17,0,0,2021-07-18 08:36:47.865692+00:710
New South Wales,Denman,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",80,36,0,0,2021-07-18 08:36:47.865692+00:711
New South Wales,Deua River Valley,157,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,21,0,0,2021-07-18 08:36:47.865692+00:712
New South Wales,Dharruk,145,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",62,20,0,0,2021-07-18 08:36:47.865692+00:713
New South Wales,Diamond Beach,125,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,25,0,0,2021-07-18 08:36:47.865692+00:714
New South Wales,Dignams Creek,137,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,16,0,0,2021-07-18 08:36:47.865692+00:715
New South Wales,Dolans Bay,147,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,35,0,0,2021-07-18 08:36:47.865692+00:716
New South Wales,Dolls Point,96,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,16,0,0,2021-07-18 08:36:47.865692+00:717
New South Wales,Dolphin Point,125,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,19,0,0,2021-07-18 08:36:47.865692+00:718
New South Wales,Dondingalong,118,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",74,14,0,0,2021-07-18 08:36:47.865692+00:719
New South Wales,Doonbah,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,30,0,0,2021-07-18 08:36:47.865692+00:720
New South Wales,Doonside,102,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,37,0,0,2021-07-18 08:36:47.865692+00:721
New South Wales,Dooralong,159,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,34,0,0,2021-07-18 08:36:47.865692+00:722
New South Wales,Dora Creek,138,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,35,0,0,2021-07-18 08:36:47.865692+00:723
New South Wales,Dorrigo,150,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,26,0,0,2021-07-18 08:36:47.865692+00:724
New South Wales,Double Bay,136,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,38,0,0,2021-07-18 08:36:47.865692+00:725
New South Wales,Doubtful Creek,121,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,40,0,0,2021-07-18 08:36:47.865692+00:726
New South Wales,Douglas Park,126,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,39,0,0,2021-07-18 08:36:47.865692+00:727
New South Wales,Dover Heights,86,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",62,20,0,0,2021-07-18 08:36:47.865692+00:728
New South Wales,Downside,94,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,16,0,0,2021-07-18 08:36:47.865692+00:729
New South Wales,Doyalson,133,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,14,0,0,2021-07-18 08:36:47.865692+00:730
New South Wales,Doyalson North,85,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,21,0,0,2021-07-18 08:36:47.865692+00:731
New South Wales,Drake,129,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,27,0,0,2021-07-18 08:36:47.865692+00:732
New South Wales,Drummoyne,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",84,23,0,0,2021-07-18 08:36:47.865692+00:733
New South Wales,Dubbo,138,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,13,0,0,2021-07-18 08:36:47.865692+00:734
New South Wales,Duckenfield,154,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,30,0,0,2021-07-18 08:36:47.865692+00:735
New South Wales,Duckmaloi,101,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,15,0,0,2021-07-18 08:36:47.865692+00:736
New South Wales,Dudley,133,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,14,0,0,2021-07-18 08:36:47.865692+00:737
New South Wales,Duffys Forest,156,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,29,0,0,2021-07-18 08:36:47.865692+00:738
New South Wales,Dulguigan,139,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,15,0,0,2021-07-18 08:36:47.865692+00:739
New South Wales,Dulwich Hill,145,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,32,0,0,2021-07-18 08:36:47.865692+00:740
New South Wales,Dumaresq Island,149,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,40,0,0,2021-07-18 08:36:47.865692+00:741
New South Wales,Dunbible,99,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,33,0,0,2021-07-18 08:36:47.865692+00:742
New South Wales,Dunbogan,144,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,19,0,0,2021-07-18 08:36:47.865692+00:743
New South Wales,Dundas ,115,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,25,0,0,2021-07-18 08:36:47.865692+00:744
New South Wales,Dundas Valley,143,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",52,10,0,0,2021-07-18 08:36:47.865692+00:745
New South Wales,Dundee,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,26,0,0,2021-07-18 08:36:47.865692+00:746
New South Wales,Dundurrabin,96,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,16,0,0,2021-07-18 08:36:47.865692+00:747
New South Wales,Dunedoo,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,28,0,0,2021-07-18 08:36:47.865692+00:748
New South Wales,Dungay,146,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,18,0,0,2021-07-18 08:36:47.865692+00:749
New South Wales,Dungog,95,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,29,0,0,2021-07-18 08:36:47.865692+00:750
New South Wales,Dungowan,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",83,40,0,0,2021-07-18 08:36:47.865692+00:751
New South Wales,Dunmore ,123,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,22,0,0,2021-07-18 08:36:47.865692+00:752
New South Wales,Dunoon,141,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,14,0,0,2021-07-18 08:36:47.865692+00:753
New South Wales,Duns Creek,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,15,0,0,2021-07-18 08:36:47.865692+00:754
New South Wales,Dural ,124,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,28,0,0,2021-07-18 08:36:47.865692+00:755
New South Wales,Duranbah,109,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,39,0,0,2021-07-18 08:36:47.865692+00:756
New South Wales,Duri,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,14,0,0,2021-07-18 08:36:47.865692+00:757
New South Wales,Durras North,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,31,0,0,2021-07-18 08:36:47.865692+00:758
New South Wales,Dyers Crossing,132,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",58,17,0,0,2021-07-18 08:36:47.865692+00:759
New South Wales,Eagle Vale,145,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,28,0,0,2021-07-18 08:36:47.865692+00:760
New South Wales,Eagleton,142,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,21,0,0,2021-07-18 08:36:47.865692+00:761
New South Wales,Earlwood,130,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,19,0,0,2021-07-18 08:36:47.865692+00:762
New South Wales,East Albury,140,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",80,39,0,0,2021-07-18 08:36:47.865692+00:763
New South Wales,East Ballina,126,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,23,0,0,2021-07-18 08:36:47.865692+00:764
New South Wales,East Bowral,146,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,20,0,0,2021-07-18 08:36:47.865692+00:765
New South Wales,East Branxton,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,30,0,0,2021-07-18 08:36:47.865692+00:766
New South Wales,East Coraki,125,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,18,0,0,2021-07-18 08:36:47.865692+00:767
New South Wales,East Corrimal,127,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,26,0,0,2021-07-18 08:36:47.865692+00:768
New South Wales,East Gosford,93,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,38,0,0,2021-07-18 08:36:47.865692+00:769
New South Wales,East Gresford,111,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,37,0,0,2021-07-18 08:36:47.865692+00:770
New South Wales,East Hills,115,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",50,22,0,0,2021-07-18 08:36:47.865692+00:771
New South Wales,East Jindabyne,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,19,0,0,2021-07-18 08:36:47.865692+00:772
New South Wales,East Kempsey,139,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,21,0,0,2021-07-18 08:36:47.865692+00:773
New South Wales,East Killara,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,31,0,0,2021-07-18 08:36:47.865692+00:774
New South Wales,East Kurrajong,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,33,0,0,2021-07-18 08:36:47.865692+00:775
New South Wales,East Lindfield,116,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",71,36,0,0,2021-07-18 08:36:47.865692+00:776
New South Wales,East Lismore,101,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,31,0,0,2021-07-18 08:36:47.865692+00:777
New South Wales,East Maitland,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,31,0,0,2021-07-18 08:36:47.865692+00:778
New South Wales,East Ryde,113,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,15,0,0,2021-07-18 08:36:47.865692+00:779
New South Wales,East Seaham,104,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",58,17,0,0,2021-07-18 08:36:47.865692+00:780
New South Wales,East Tamworth,124,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,20,0,0,2021-07-18 08:36:47.865692+00:781
New South Wales,East Wagga Wagga,122,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,20,0,0,2021-07-18 08:36:47.865692+00:782
New South Wales,Eastern Creek,115,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,36,0,0,2021-07-18 08:36:47.865692+00:783
New South Wales,Eastgardens,109,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,26,0,0,2021-07-18 08:36:47.865692+00:784
New South Wales,Eastlakes,89,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,22,0,0,2021-07-18 08:36:47.865692+00:785
New South Wales,Eastwood ,132,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,26,0,0,2021-07-18 08:36:47.865692+00:786
New South Wales,Eatonsville,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",62,37,0,0,2021-07-18 08:36:47.865692+00:787
New South Wales,Ebenezer ,157,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,24,0,0,2021-07-18 08:36:47.865692+00:788
New South Wales,Ebor,100,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,10,0,0,2021-07-18 08:36:47.865692+00:789
New South Wales,Eden,144,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,18,0,0,2021-07-18 08:36:47.865692+00:790
New South Wales,Eden Creek,153,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",58,22,0,0,2021-07-18 08:36:47.865692+00:791
New South Wales,Edensor Park,98,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,21,0,0,2021-07-18 08:36:47.865692+00:792
New South Wales,Edgecliff,114,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,32,0,0,2021-07-18 08:36:47.865692+00:793
