State,Suburb_Name,incident_count,eo,forecast,forecastaccuracy,risk,top_mechanism_1,top_mechanism_2,count_mechanism_1,count_mechanism_2,mechanism_per_1,mechanism_per_2,updated_on
Queensland,Cowley Beach,51,0,0,0,No Risk,Body stressing,Mental stress,39,1,0,0,2021-07-18 08:36:47.865692+00:438
Queensland,Cracow,67,0,0,0,No Risk,Body stressing,Mental stress,40,10,0,0,2021-07-18 08:36:47.865692+00:439
Queensland,Craiglie,46,0,0,0,No Risk,Body stressing,Mental stress,31,16,0,0,2021-07-18 08:36:47.865692+00:440
Queensland,Craignish,84,0,0,0,No Risk,Body stressing,Mental stress,41,9,0,0,2021-07-18 08:36:47.865692+00:441
Queensland,Cranbrook ,66,0,0,0,No Risk,Body stressing,Mental stress,35,8,0,0,2021-07-18 08:36:47.865692+00:442
Queensland,Cranley,75,0,0,0,No Risk,Body stressing,Mental stress,43,16,0,0,2021-07-18 08:36:47.865692+00:443
Queensland,Crediton,64,0,0,0,No Risk,Body stressing,Mental stress,27,6,0,0,2021-07-18 08:36:47.865692+00:444
Queensland,Cremorne ,78,0,0,0,No Risk,Body stressing,Mental stress,40,1,0,0,2021-07-18 08:36:47.865692+00:445
Queensland,Crestmead,61,0,0,0,No Risk,Body stressing,Mental stress,39,15,0,0,2021-07-18 08:36:47.865692+00:446
Queensland,Croftby,69,0,0,0,No Risk,Body stressing,Mental stress,32,13,0,0,2021-07-18 08:36:47.865692+00:447
Queensland,Crohamhurst,70,0,0,0,No Risk,Body stressing,Mental stress,33,16,0,0,2021-07-18 08:36:47.865692+00:448
Queensland,Crossdale,67,0,0,0,No Risk,Body stressing,Mental stress,41,18,0,0,2021-07-18 08:36:47.865692+00:449
Queensland,Crossroads,83,0,0,0,No Risk,Body stressing,Mental stress,37,11,0,0,2021-07-18 08:36:47.865692+00:450
Queensland,Crows Nest ,60,0,0,0,No Risk,Body stressing,Mental stress,43,20,0,0,2021-07-18 08:36:47.865692+00:451
Queensland,Croydon ,49,0,0,0,No Risk,Body stressing,Mental stress,37,13,0,0,2021-07-18 08:36:47.865692+00:452
Queensland,Cullinane,85,0,0,0,No Risk,Body stressing,Mental stress,30,12,0,0,2021-07-18 08:36:47.865692+00:453
Queensland,Cungulla,78,0,0,0,No Risk,Body stressing,Mental stress,35,0,0,0,2021-07-18 08:36:47.865692+00:454
Queensland,Cunnamulla,68,0,0,0,No Risk,Body stressing,Mental stress,31,15,0,0,2021-07-18 08:36:47.865692+00:455
Queensland,Curra,46,0,0,0,No Risk,Body stressing,Mental stress,31,11,0,0,2021-07-18 08:36:47.865692+00:456
Queensland,Currajong,63,0,0,0,No Risk,Body stressing,Mental stress,34,11,0,0,2021-07-18 08:36:47.865692+00:457
Queensland,Currimundi,45,0,0,0,No Risk,Body stressing,Mental stress,34,20,0,0,2021-07-18 08:36:47.865692+00:458
Queensland,Currumbin,58,0,0,0,No Risk,Body stressing,Mental stress,26,21,0,0,2021-07-18 08:36:47.865692+00:459
Queensland,Currumbin Valley,53,0,0,0,No Risk,Body stressing,Mental stress,26,5,0,0,2021-07-18 08:36:47.865692+00:460
Queensland,Currumbin Waters,69,0,0,0,No Risk,Body stressing,Mental stress,43,17,0,0,2021-07-18 08:36:47.865692+00:461
Queensland,Cushnie,53,0,0,0,No Risk,Body stressing,Mental stress,38,19,0,0,2021-07-18 08:36:47.865692+00:462
Queensland,D'Aguilar,62,0,0,0,No Risk,Body stressing,Mental stress,26,4,0,0,2021-07-18 08:36:47.865692+00:463
Queensland,Daintree,64,0,0,0,No Risk,Body stressing,Mental stress,41,18,0,0,2021-07-18 08:36:47.865692+00:464
Queensland,Daisy Hill ,75,0,0,0,No Risk,Body stressing,Mental stress,34,13,0,0,2021-07-18 08:36:47.865692+00:465
Queensland,Dajarra,45,0,0,0,No Risk,Body stressing,Mental stress,42,19,0,0,2021-07-18 08:36:47.865692+00:466
Queensland,Dakabin,73,0,0,0,No Risk,Body stressing,Mental stress,42,6,0,0,2021-07-18 08:36:47.865692+00:467
Queensland,Dalby,47,0,0,0,No Risk,Body stressing,Mental stress,43,16,0,0,2021-07-18 08:36:47.865692+00:468
Queensland,Dalcouth,61,0,0,0,No Risk,Body stressing,Mental stress,37,17,0,0,2021-07-18 08:36:47.865692+00:469
Queensland,Dallarnil,63,0,0,0,No Risk,Body stressing,Mental stress,29,8,0,0,2021-07-18 08:36:47.865692+00:470
Queensland,Dalveen,46,0,0,0,No Risk,Body stressing,Mental stress,38,17,0,0,2021-07-18 08:36:47.865692+00:471
Queensland,Dalysford,51,0,0,0,No Risk,Body stressing,Mental stress,31,2,0,0,2021-07-18 08:36:47.865692+00:472
Queensland,Dargal Road,80,0,0,0,No Risk,Body stressing,Mental stress,27,8,0,0,2021-07-18 08:36:47.865692+00:473
Queensland,Darling Heights,57,0,0,0,No Risk,Body stressing,Mental stress,34,3,0,0,2021-07-18 08:36:47.865692+00:474
Queensland,Darlington ,47,0,0,0,No Risk,Body stressing,Mental stress,42,13,0,0,2021-07-18 08:36:47.865692+00:475
Queensland,Darra,79,0,0,0,No Risk,Body stressing,Mental stress,31,1,0,0,2021-07-18 08:36:47.865692+00:476
Queensland,Dauan Island,74,0,0,0,No Risk,Body stressing,Mental stress,28,21,0,0,2021-07-18 08:36:47.865692+00:477
Queensland,Dayboro,83,0,0,0,No Risk,Body stressing,Mental stress,30,13,0,0,2021-07-18 08:36:47.865692+00:478
Queensland,Deagon,47,0,0,0,No Risk,Body stressing,Mental stress,42,18,0,0,2021-07-18 08:36:47.865692+00:479
Queensland,Deception Bay,62,0,0,0,No Risk,Body stressing,Mental stress,29,4,0,0,2021-07-18 08:36:47.865692+00:480
Queensland,Deebing Heights,79,0,0,0,No Risk,Body stressing,Mental stress,34,10,0,0,2021-07-18 08:36:47.865692+00:481
Queensland,Deepwater ,55,0,0,0,No Risk,Body stressing,Mental stress,37,9,0,0,2021-07-18 08:36:47.865692+00:482
Queensland,Deeragun,74,0,0,0,No Risk,Body stressing,Mental stress,29,21,0,0,2021-07-18 08:36:47.865692+00:483
Queensland,Degilbo,85,0,0,0,No Risk,Body stressing,Mental stress,27,13,0,0,2021-07-18 08:36:47.865692+00:484
Queensland,Delan,63,0,0,0,No Risk,Body stressing,Mental stress,33,19,0,0,2021-07-18 08:36:47.865692+00:485
Queensland,Delaneys Creek,84,0,0,0,No Risk,Body stressing,Mental stress,30,21,0,0,2021-07-18 08:36:47.865692+00:486
Queensland,Depot Hill,51,0,0,0,No Risk,Body stressing,Mental stress,40,6,0,0,2021-07-18 08:36:47.865692+00:487
Queensland,Deuchar,80,0,0,0,No Risk,Body stressing,Mental stress,32,11,0,0,2021-07-18 08:36:47.865692+00:488
Queensland,Diamond Valley,81,0,0,0,No Risk,Body stressing,Mental stress,38,14,0,0,2021-07-18 08:36:47.865692+00:489
Queensland,Dicky Beach,56,0,0,0,No Risk,Body stressing,Mental stress,37,15,0,0,2021-07-18 08:36:47.865692+00:490
Queensland,Didcot,54,0,0,0,No Risk,Body stressing,Mental stress,34,10,0,0,2021-07-18 08:36:47.865692+00:491
Queensland,Diddillibah,74,0,0,0,No Risk,Body stressing,Mental stress,41,14,0,0,2021-07-18 08:36:47.865692+00:492
Queensland,Dimbulah,68,0,0,0,No Risk,Body stressing,Mental stress,26,21,0,0,2021-07-18 08:36:47.865692+00:493
Queensland,Dingo,62,0,0,0,No Risk,Body stressing,Mental stress,39,3,0,0,2021-07-18 08:36:47.865692+00:494
Queensland,Dingo Beach,73,0,0,0,No Risk,Body stressing,Mental stress,33,2,0,0,2021-07-18 08:36:47.865692+00:495
Queensland,Dingo Pocket,77,0,0,0,No Risk,Body stressing,Mental stress,35,8,0,0,2021-07-18 08:36:47.865692+00:496
Queensland,Dinmore,76,0,0,0,No Risk,Body stressing,Mental stress,28,3,0,0,2021-07-18 08:36:47.865692+00:497
Queensland,Dirranbandi,62,0,0,0,No Risk,Body stressing,Mental stress,42,12,0,0,2021-07-18 08:36:47.865692+00:498
Queensland,Dolphin Heads,83,0,0,0,No Risk,Body stressing,Mental stress,31,10,0,0,2021-07-18 08:36:47.865692+00:499
Queensland,Donnybrook ,71,0,0,0,No Risk,Body stressing,Mental stress,42,14,0,0,2021-07-18 08:36:47.865692+00:500
Queensland,Doolandella,61,0,0,0,No Risk,Body stressing,Mental stress,29,20,0,0,2021-07-18 08:36:47.865692+00:501
Queensland,Doomadgee,84,0,0,0,No Risk,Body stressing,Mental stress,31,9,0,0,2021-07-18 08:36:47.865692+00:502
Queensland,Doonan,68,0,0,0,No Risk,Body stressing,Mental stress,36,3,0,0,2021-07-18 08:36:47.865692+00:503
Queensland,Douglas ,83,0,0,0,No Risk,Body stressing,Mental stress,35,21,0,0,2021-07-18 08:36:47.865692+00:504
Queensland,Draper,80,0,0,0,No Risk,Body stressing,Mental stress,41,15,0,0,2021-07-18 08:36:47.865692+00:505
Queensland,Drayton,45,0,0,0,No Risk,Body stressing,Mental stress,40,21,0,0,2021-07-18 08:36:47.865692+00:506
Queensland,Drewvale,74,0,0,0,No Risk,Body stressing,Mental stress,37,0,0,0,2021-07-18 08:36:47.865692+00:507
Queensland,Drillham,68,0,0,0,No Risk,Body stressing,Mental stress,36,10,0,0,2021-07-18 08:36:47.865692+00:508
Queensland,Duaringa,71,0,0,0,No Risk,Body stressing,Mental stress,34,12,0,0,2021-07-18 08:36:47.865692+00:509
Queensland,Duckinwilla,78,0,0,0,No Risk,Body stressing,Mental stress,40,5,0,0,2021-07-18 08:36:47.865692+00:510
Queensland,Ducklo,55,0,0,0,No Risk,Body stressing,Mental stress,40,5,0,0,2021-07-18 08:36:47.865692+00:511
Queensland,Dugandan,58,0,0,0,No Risk,Body stressing,Mental stress,31,9,0,0,2021-07-18 08:36:47.865692+00:512
Queensland,Dulacca,84,0,0,0,No Risk,Body stressing,Mental stress,29,8,0,0,2021-07-18 08:36:47.865692+00:513
Queensland,Dulong,76,0,0,0,No Risk,Body stressing,Mental stress,34,17,0,0,2021-07-18 08:36:47.865692+00:514
Queensland,Dululu,54,0,0,0,No Risk,Body stressing,Mental stress,37,12,0,0,2021-07-18 08:36:47.865692+00:515
Queensland,Dumbleton,74,0,0,0,No Risk,Body stressing,Mental stress,34,9,0,0,2021-07-18 08:36:47.865692+00:516
Queensland,Dundathu,59,0,0,0,No Risk,Body stressing,Mental stress,42,13,0,0,2021-07-18 08:36:47.865692+00:517
Queensland,Dundowran,46,0,0,0,No Risk,Body stressing,Mental stress,40,7,0,0,2021-07-18 08:36:47.865692+00:518
Queensland,Dundowran Beach,63,0,0,0,No Risk,Body stressing,Mental stress,34,8,0,0,2021-07-18 08:36:47.865692+00:519
Queensland,Dunk,72,0,0,0,No Risk,Body stressing,Mental stress,30,4,0,0,2021-07-18 08:36:47.865692+00:520
Queensland,Dunkeld ,76,0,0,0,No Risk,Body stressing,Mental stress,32,21,0,0,2021-07-18 08:36:47.865692+00:521
Queensland,Dunnrock,82,0,0,0,No Risk,Body stressing,Mental stress,41,4,0,0,2021-07-18 08:36:47.865692+00:522
Queensland,Dunwich,78,0,0,0,No Risk,Body stressing,Mental stress,33,2,0,0,2021-07-18 08:36:47.865692+00:523
Queensland,Durack ,68,0,0,0,No Risk,Body stressing,Mental stress,32,20,0,0,2021-07-18 08:36:47.865692+00:524
Queensland,Durong,56,0,0,0,No Risk,Body stressing,Mental stress,26,17,0,0,2021-07-18 08:36:47.865692+00:525
Queensland,Dutton Park,52,0,0,0,No Risk,Body stressing,Mental stress,41,14,0,0,2021-07-18 08:36:47.865692+00:526
Queensland,Dynevor,54,0,0,0,No Risk,Body stressing,Mental stress,30,7,0,0,2021-07-18 08:36:47.865692+00:527
Queensland,Dysart ,46,0,0,0,No Risk,Body stressing,Mental stress,35,8,0,0,2021-07-18 08:36:47.865692+00:528
Queensland,Eagle Farm,75,0,0,0,No Risk,Body stressing,Mental stress,37,2,0,0,2021-07-18 08:36:47.865692+00:529
Queensland,Eagleby,54,0,0,0,No Risk,Body stressing,Mental stress,28,10,0,0,2021-07-18 08:36:47.865692+00:530
Queensland,Earlville,74,0,0,0,No Risk,Body stressing,Mental stress,33,21,0,0,2021-07-18 08:36:47.865692+00:531
Queensland,East Barron,76,0,0,0,No Risk,Body stressing,Mental stress,43,10,0,0,2021-07-18 08:36:47.865692+00:532
Queensland,East Brisbane,50,0,0,0,No Risk,Body stressing,Mental stress,30,1,0,0,2021-07-18 08:36:47.865692+00:533
Queensland,East Deep Creek,67,0,0,0,No Risk,Body stressing,Mental stress,42,20,0,0,2021-07-18 08:36:47.865692+00:534
Queensland,East Feluga,49,0,0,0,No Risk,Body stressing,Mental stress,40,15,0,0,2021-07-18 08:36:47.865692+00:535
Queensland,East Greenmount,54,0,0,0,No Risk,Body stressing,Mental stress,29,13,0,0,2021-07-18 08:36:47.865692+00:536
Queensland,East Innisfail,83,0,0,0,No Risk,Body stressing,Mental stress,40,1,0,0,2021-07-18 08:36:47.865692+00:537
Queensland,East Ipswich,85,0,0,0,No Risk,Body stressing,Mental stress,26,16,0,0,2021-07-18 08:36:47.865692+00:538
Queensland,East Mackay,76,0,0,0,No Risk,Body stressing,Mental stress,38,1,0,0,2021-07-18 08:36:47.865692+00:539
Queensland,East Nanango,53,0,0,0,No Risk,Body stressing,Mental stress,33,3,0,0,2021-07-18 08:36:47.865692+00:540
Queensland,East Palmerston,53,0,0,0,No Risk,Body stressing,Mental stress,42,6,0,0,2021-07-18 08:36:47.865692+00:541
Queensland,East Toowoomba,80,0,0,0,No Risk,Body stressing,Mental stress,29,1,0,0,2021-07-18 08:36:47.865692+00:542
Queensland,East Trinity,78,0,0,0,No Risk,Body stressing,Mental stress,36,3,0,0,2021-07-18 08:36:47.865692+00:543
Queensland,Eastern Heights,65,0,0,0,No Risk,Body stressing,Mental stress,31,19,0,0,2021-07-18 08:36:47.865692+00:544
Queensland,Eatons Hill,47,0,0,0,No Risk,Body stressing,Mental stress,29,3,0,0,2021-07-18 08:36:47.865692+00:545
Queensland,Ebbw Vale,66,0,0,0,No Risk,Body stressing,Mental stress,36,13,0,0,2021-07-18 08:36:47.865692+00:546
Queensland,Ebenezer ,54,0,0,0,No Risk,Body stressing,Mental stress,31,13,0,0,2021-07-18 08:36:47.865692+00:547
Queensland,Edens Landing,58,0,0,0,No Risk,Body stressing,Mental stress,39,3,0,0,2021-07-18 08:36:47.865692+00:548
Queensland,Edge Hill,47,0,0,0,No Risk,Body stressing,Mental stress,34,19,0,0,2021-07-18 08:36:47.865692+00:549
Queensland,Edmonton,62,0,0,0,No Risk,Body stressing,Mental stress,41,10,0,0,2021-07-18 08:36:47.865692+00:550
Queensland,Eerwah Vale,71,0,0,0,No Risk,Body stressing,Mental stress,37,10,0,0,2021-07-18 08:36:47.865692+00:551
Queensland,Eidsvold,69,0,0,0,No Risk,Body stressing,Mental stress,36,9,0,0,2021-07-18 08:36:47.865692+00:552
Queensland,Eidsvold West,52,0,0,0,No Risk,Body stressing,Mental stress,36,2,0,0,2021-07-18 08:36:47.865692+00:553
Queensland,Eight Mile Plains,80,0,0,0,No Risk,Body stressing,Mental stress,36,15,0,0,2021-07-18 08:36:47.865692+00:554
Queensland,Eimeo,69,0,0,0,No Risk,Body stressing,Mental stress,31,7,0,0,2021-07-18 08:36:47.865692+00:555
Queensland,El Arish,60,0,0,0,No Risk,Body stressing,Mental stress,30,13,0,0,2021-07-18 08:36:47.865692+00:556
Queensland,Elanora,84,0,0,0,No Risk,Body stressing,Mental stress,36,6,0,0,2021-07-18 08:36:47.865692+00:557
Queensland,Eli Waters,68,0,0,0,No Risk,Body stressing,Mental stress,42,17,0,0,2021-07-18 08:36:47.865692+00:558
Queensland,Elimbah,47,0,0,0,No Risk,Body stressing,Mental stress,29,4,0,0,2021-07-18 08:36:47.865692+00:559
Queensland,Ellangowan ,55,0,0,0,No Risk,Body stressing,Mental stress,36,12,0,0,2021-07-18 08:36:47.865692+00:560
Queensland,Ellen Grove,80,0,0,0,No Risk,Body stressing,Mental stress,34,11,0,0,2021-07-18 08:36:47.865692+00:561
Queensland,Ellerbeck,63,0,0,0,No Risk,Body stressing,Mental stress,39,19,0,0,2021-07-18 08:36:47.865692+00:562
Queensland,Ellesmere,58,0,0,0,No Risk,Body stressing,Mental stress,33,13,0,0,2021-07-18 08:36:47.865692+00:563
Queensland,Elliott ,58,0,0,0,No Risk,Body stressing,Mental stress,38,12,0,0,2021-07-18 08:36:47.865692+00:564
Queensland,Elliott Heads,49,0,0,0,No Risk,Body stressing,Mental stress,34,9,0,0,2021-07-18 08:36:47.865692+00:565
Queensland,Emerald ,59,0,0,0,No Risk,Body stressing,Mental stress,41,10,0,0,2021-07-18 08:36:47.865692+00:566
Queensland,Emu Creek ,64,0,0,0,No Risk,Body stressing,Mental stress,42,7,0,0,2021-07-18 08:36:47.865692+00:567
Queensland,Emu Park,55,0,0,0,No Risk,Body stressing,Mental stress,29,14,0,0,2021-07-18 08:36:47.865692+00:568
Queensland,Emu Vale,76,0,0,0,No Risk,Body stressing,Mental stress,38,16,0,0,2021-07-18 08:36:47.865692+00:569
Queensland,England Creek,61,0,0,0,No Risk,Body stressing,Mental stress,30,12,0,0,2021-07-18 08:36:47.865692+00:570
Queensland,Enoggera,45,0,0,0,No Risk,Body stressing,Mental stress,28,18,0,0,2021-07-18 08:36:47.865692+00:571
Queensland,Enoggera Reservoir,60,0,0,0,No Risk,Body stressing,Mental stress,28,19,0,0,2021-07-18 08:36:47.865692+00:572
Queensland,Erakala,84,0,0,0,No Risk,Body stressing,Mental stress,42,10,0,0,2021-07-18 08:36:47.865692+00:573
Queensland,Eromanga,67,0,0,0,No Risk,Body stressing,Mental stress,26,19,0,0,2021-07-18 08:36:47.865692+00:574
Queensland,Erub Island,60,0,0,0,No Risk,Body stressing,Mental stress,31,19,0,0,2021-07-18 08:36:47.865692+00:575
Queensland,Esk ,56,0,0,0,No Risk,Body stressing,Mental stress,32,14,0,0,2021-07-18 08:36:47.865692+00:576
Queensland,Etna Creek,81,0,0,0,No Risk,Body stressing,Mental stress,27,12,0,0,2021-07-18 08:36:47.865692+00:577
Queensland,Eton,54,0,0,0,No Risk,Body stressing,Mental stress,26,1,0,0,2021-07-18 08:36:47.865692+00:578
Queensland,Etty Bay,58,0,0,0,No Risk,Body stressing,Mental stress,26,16,0,0,2021-07-18 08:36:47.865692+00:579
Queensland,Eubenangee,45,0,0,0,No Risk,Body stressing,Mental stress,30,13,0,0,2021-07-18 08:36:47.865692+00:580
Queensland,Eudlo,59,0,0,0,No Risk,Body stressing,Mental stress,30,11,0,0,2021-07-18 08:36:47.865692+00:581
Queensland,Eukey,50,0,0,0,No Risk,Body stressing,Mental stress,26,2,0,0,2021-07-18 08:36:47.865692+00:582
Queensland,Euleilah,63,0,0,0,No Risk,Body stressing,Mental stress,37,20,0,0,2021-07-18 08:36:47.865692+00:583
Queensland,Eumamurrin,49,0,0,0,No Risk,Body stressing,Mental stress,29,7,0,0,2021-07-18 08:36:47.865692+00:584
Queensland,Eumundi,69,0,0,0,No Risk,Body stressing,Mental stress,36,15,0,0,2021-07-18 08:36:47.865692+00:585
Queensland,Eungella ,54,0,0,0,No Risk,Body stressing,Mental stress,34,9,0,0,2021-07-18 08:36:47.865692+00:586
Queensland,Euramo,50,0,0,0,No Risk,Body stressing,Mental stress,39,5,0,0,2021-07-18 08:36:47.865692+00:587
Queensland,Eurimbula,52,0,0,0,No Risk,Body stressing,Mental stress,35,19,0,0,2021-07-18 08:36:47.865692+00:588
Queensland,Euthulla,52,0,0,0,No Risk,Body stressing,Mental stress,32,15,0,0,2021-07-18 08:36:47.865692+00:589
Queensland,Evans Landing,77,0,0,0,No Risk,Body stressing,Mental stress,43,20,0,0,2021-07-18 08:36:47.865692+00:590
Queensland,Evelyn,62,0,0,0,No Risk,Body stressing,Mental stress,27,16,0,0,2021-07-18 08:36:47.865692+00:591
Queensland,Everton Hills,66,0,0,0,No Risk,Body stressing,Mental stress,36,9,0,0,2021-07-18 08:36:47.865692+00:592
Queensland,Everton Park,52,0,0,0,No Risk,Body stressing,Mental stress,32,1,0,0,2021-07-18 08:36:47.865692+00:593
Queensland,Fairfield ,54,0,0,0,No Risk,Body stressing,Mental stress,43,20,0,0,2021-07-18 08:36:47.865692+00:594
Queensland,Fairney View,47,0,0,0,No Risk,Body stressing,Mental stress,36,1,0,0,2021-07-18 08:36:47.865692+00:595
Queensland,Fairy Bower,49,0,0,0,No Risk,Body stressing,Mental stress,26,2,0,0,2021-07-18 08:36:47.865692+00:596
Queensland,Farleigh,70,0,0,0,No Risk,Body stressing,Mental stress,35,2,0,0,2021-07-18 08:36:47.865692+00:597
Queensland,Farnborough,63,0,0,0,No Risk,Body stressing,Mental stress,29,8,0,0,2021-07-18 08:36:47.865692+00:598
Queensland,Federal ,64,0,0,0,No Risk,Body stressing,Mental stress,40,15,0,0,2021-07-18 08:36:47.865692+00:599
Queensland,Felton,68,0,0,0,No Risk,Body stressing,Mental stress,29,4,0,0,2021-07-18 08:36:47.865692+00:600
Queensland,Feluga,64,0,0,0,No Risk,Body stressing,Mental stress,28,6,0,0,2021-07-18 08:36:47.865692+00:601
Queensland,Fernvale ,69,0,0,0,No Risk,Body stressing,Mental stress,31,1,0,0,2021-07-18 08:36:47.865692+00:602
Queensland,Ferny Grove,47,0,0,0,No Risk,Body stressing,Mental stress,39,9,0,0,2021-07-18 08:36:47.865692+00:603
Queensland,Ferny Hills,80,0,0,0,No Risk,Body stressing,Mental stress,26,20,0,0,2021-07-18 08:36:47.865692+00:604
Queensland,Fig Tree Pocket,75,0,0,0,No Risk,Body stressing,Mental stress,32,11,0,0,2021-07-18 08:36:47.865692+00:605
Queensland,Finch Hatton,56,0,0,0,No Risk,Body stressing,Mental stress,26,10,0,0,2021-07-18 08:36:47.865692+00:606
Queensland,Fisher ,82,0,0,0,No Risk,Body stressing,Mental stress,35,15,0,0,2021-07-18 08:36:47.865692+00:607
Queensland,Fishery Falls,56,0,0,0,No Risk,Body stressing,Mental stress,35,0,0,0,2021-07-18 08:36:47.865692+00:608
Queensland,Fitzgerald Creek,74,0,0,0,No Risk,Body stressing,Mental stress,39,12,0,0,2021-07-18 08:36:47.865692+00:609
Queensland,Fitzgibbon,80,0,0,0,No Risk,Body stressing,Mental stress,29,16,0,0,2021-07-18 08:36:47.865692+00:610
Queensland,Flagstone Creek,50,0,0,0,No Risk,Body stressing,Mental stress,32,7,0,0,2021-07-18 08:36:47.865692+00:611
Queensland,Flametree,50,0,0,0,No Risk,Body stressing,Mental stress,28,16,0,0,2021-07-18 08:36:47.865692+00:612
Queensland,Flaxton,82,0,0,0,No Risk,Body stressing,Mental stress,28,11,0,0,2021-07-18 08:36:47.865692+00:613
Queensland,Flinders View,59,0,0,0,No Risk,Body stressing,Mental stress,31,15,0,0,2021-07-18 08:36:47.865692+00:614
Queensland,Flying Fish Point,52,0,0,0,No Risk,Body stressing,Mental stress,34,21,0,0,2021-07-18 08:36:47.865692+00:615
Queensland,Forest Glen ,69,0,0,0,No Risk,Body stressing,Mental stress,36,10,0,0,2021-07-18 08:36:47.865692+00:616
Queensland,Forest Hill ,67,0,0,0,No Risk,Body stressing,Mental stress,30,17,0,0,2021-07-18 08:36:47.865692+00:617
Queensland,Forest Lake,75,0,0,0,No Risk,Body stressing,Mental stress,32,12,0,0,2021-07-18 08:36:47.865692+00:618
Queensland,Forestdale,49,0,0,0,No Risk,Body stressing,Mental stress,31,17,0,0,2021-07-18 08:36:47.865692+00:619
Queensland,Forrest Beach ,65,0,0,0,No Risk,Body stressing,Mental stress,31,11,0,0,2021-07-18 08:36:47.865692+00:620
Queensland,Forsayth,85,0,0,0,No Risk,Body stressing,Mental stress,30,7,0,0,2021-07-18 08:36:47.865692+00:621
Queensland,Fortitude Valley,79,0,0,0,No Risk,Body stressing,Mental stress,36,12,0,0,2021-07-18 08:36:47.865692+00:622
Queensland,Fraser Island,48,0,0,0,No Risk,Body stressing,Mental stress,27,0,0,0,2021-07-18 08:36:47.865692+00:623
Queensland,Fredericksfield,72,0,0,0,No Risk,Body stressing,Mental stress,33,11,0,0,2021-07-18 08:36:47.865692+00:624
Queensland,Freestone,61,0,0,0,No Risk,Body stressing,Mental stress,43,2,0,0,2021-07-18 08:36:47.865692+00:625
Queensland,Frenches Creek,58,0,0,0,No Risk,Body stressing,Mental stress,41,17,0,0,2021-07-18 08:36:47.865692+00:626
Queensland,Frenchville,60,0,0,0,No Risk,Body stressing,Mental stress,32,18,0,0,2021-07-18 08:36:47.865692+00:627
Queensland,Freshwater ,53,0,0,0,No Risk,Body stressing,Mental stress,39,3,0,0,2021-07-18 08:36:47.865692+00:628
Queensland,Freshwater Point,68,0,0,0,No Risk,Body stressing,Mental stress,38,1,0,0,2021-07-18 08:36:47.865692+00:629
Queensland,Gaeta,60,0,0,0,No Risk,Body stressing,Mental stress,26,21,0,0,2021-07-18 08:36:47.865692+00:630
Queensland,Gailes,85,0,0,0,No Risk,Body stressing,Mental stress,29,0,0,0,2021-07-18 08:36:47.865692+00:631
Queensland,Garbutt,62,0,0,0,No Risk,Body stressing,Mental stress,34,3,0,0,2021-07-18 08:36:47.865692+00:632
Queensland,Gargett,55,0,0,0,No Risk,Body stressing,Mental stress,42,4,0,0,2021-07-18 08:36:47.865692+00:633
Queensland,Garradunga,79,0,0,0,No Risk,Body stressing,Mental stress,30,3,0,0,2021-07-18 08:36:47.865692+00:634
Queensland,Gatton,60,0,0,0,No Risk,Body stressing,Mental stress,26,17,0,0,2021-07-18 08:36:47.865692+00:635
Queensland,Gaven,47,0,0,0,No Risk,Body stressing,Mental stress,32,20,0,0,2021-07-18 08:36:47.865692+00:636
Queensland,Gayndah,53,0,0,0,No Risk,Body stressing,Mental stress,43,7,0,0,2021-07-18 08:36:47.865692+00:637
Queensland,Gaythorne,64,0,0,0,No Risk,Body stressing,Mental stress,33,20,0,0,2021-07-18 08:36:47.865692+00:638
Queensland,Geebung,85,0,0,0,No Risk,Body stressing,Mental stress,33,2,0,0,2021-07-18 08:36:47.865692+00:639
Queensland,Geham,71,0,0,0,No Risk,Body stressing,Mental stress,39,15,0,0,2021-07-18 08:36:47.865692+00:640
Queensland,Georgetown ,45,0,0,0,No Risk,Body stressing,Mental stress,35,20,0,0,2021-07-18 08:36:47.865692+00:641
Queensland,Gheerulla,50,0,0,0,No Risk,Body stressing,Mental stress,41,6,0,0,2021-07-18 08:36:47.865692+00:642
Queensland,Gilston,83,0,0,0,No Risk,Body stressing,Mental stress,28,8,0,0,2021-07-18 08:36:47.865692+00:643
Queensland,Gin Gin ,46,0,0,0,No Risk,Body stressing,Mental stress,31,5,0,0,2021-07-18 08:36:47.865692+00:644
Queensland,Gindie,65,0,0,0,No Risk,Body stressing,Mental stress,33,16,0,0,2021-07-18 08:36:47.865692+00:645
Queensland,Gindoran,77,0,0,0,No Risk,Body stressing,Mental stress,29,9,0,0,2021-07-18 08:36:47.865692+00:646
Queensland,Giru,75,0,0,0,No Risk,Body stressing,Mental stress,28,10,0,0,2021-07-18 08:36:47.865692+00:647
Queensland,Gladstone Central,50,0,0,0,No Risk,Body stressing,Mental stress,39,10,0,0,2021-07-18 08:36:47.865692+00:648
Queensland,Gladstone Harbour,64,0,0,0,No Risk,Body stressing,Mental stress,30,1,0,0,2021-07-18 08:36:47.865692+00:649
Queensland,Glamorgan Vale,50,0,0,0,No Risk,Body stressing,Mental stress,29,14,0,0,2021-07-18 08:36:47.865692+00:650
Queensland,Glan Devon,71,0,0,0,No Risk,Body stressing,Mental stress,29,2,0,0,2021-07-18 08:36:47.865692+00:651
Queensland,Glass House Mountains,51,0,0,0,No Risk,Body stressing,Mental stress,41,21,0,0,2021-07-18 08:36:47.865692+00:652
